ICC INTRISICS
=============
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =   100000
#
# 0.276876 seconds
# 361.172417 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  3900	     0.29549	     0.00781
  3950	     0.27707	     0.00747
  4000	     0.25871	     0.00712
  4050	     0.24034	     0.00678
  4100	     0.22603	     0.00650
  4150	     0.21124	     0.00621
  4200	     0.19631	     0.00591
  4250	     0.18456	     0.00567
  4300	     0.17182	     0.00540
  4350	     0.16063	     0.00517
  4400	     0.15085	     0.00495
  4450	     0.14149	     0.00474
  4500	     0.13128	     0.00452
  4550	     0.12407	     0.00434
  4600	     0.11665	     0.00416
  4650	     0.10910	     0.00398
  4700	     0.10196	     0.00381
  4750	     0.09515	     0.00364
  4800	     0.08871	     0.00348
  4850	     0.08359	     0.00334
  4900	     0.07760	     0.00319
  4950	     0.07292	     0.00306
# extra	     0.02216
=============
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =  5000000
#
# 13.472001 seconds
# 371.140118 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20371.48535	   124.41732
    50	  3260.25544	    18.80642
   100	  1325.44028	     7.27608
   150	   738.71469	     3.89143
   200	   480.81176	     2.44444
   250	   341.90284	     1.68727
   300	   256.78093	     1.23751
   350	   200.49367	     0.94777
   400	   161.29628	     0.75009
   450	   132.36215	     0.60797
   500	   110.64485	     0.50291
   550	    93.73663	     0.42263
   600	    80.16862	     0.35958
   650	    69.38721	     0.30975
   700	    60.41318	     0.26909
   750	    52.90594	     0.23558
   800	    46.69910	     0.20792
   850	    41.32055	     0.18441
   900	    36.67116	     0.16434
   950	    32.78410	     0.14743
  1000	    29.33525	     0.13266
  1050	    26.35296	     0.11990
  1100	    23.70420	     0.10867
  1150	    21.42764	     0.09893
  1200	    19.36812	     0.09022
  1250	    17.56598	     0.08256
  1300	    15.93977	     0.07569
  1350	    14.49643	     0.06956
  1400	    13.21847	     0.06410
  1450	    12.04031	     0.05911
  1500	    11.00601	     0.05467
  1550	    10.06946	     0.05063
  1600	     9.21275	     0.04695
  1650	     8.44017	     0.04360
  1700	     7.76588	     0.04061
  1750	     7.11774	     0.03779
  1800	     6.54556	     0.03525
  1850	     6.03227	     0.03294
  1900	     5.54466	     0.03076
  1950	     5.10590	     0.02878
  2000	     4.72267	     0.02699
  2050	     4.35240	     0.02529
  2100	     4.02206	     0.02374
  2150	     3.71728	     0.02230
  2200	     3.43371	     0.02096
  2250	     3.17787	     0.01972
  2300	     2.94255	     0.01857
  2350	     2.72054	     0.01748
  2400	     2.52303	     0.01649
  2450	     2.33140	     0.01553
  2500	     2.16563	     0.01467
  2550	     2.00519	     0.01385
  2600	     1.86646	     0.01310
  2650	     1.73118	     0.01239
  2700	     1.60812	     0.01172
  2750	     1.49349	     0.01109
  2800	     1.38710	     0.01050
  2850	     1.29091	     0.00995
  2900	     1.20011	     0.00943
  2950	     1.11880	     0.00896
  3000	     1.04051	     0.00850
  3050	     0.96728	     0.00806
  3100	     0.90011	     0.00765
  3150	     0.83807	     0.00727
  3200	     0.78171	     0.00691
  3250	     0.72695	     0.00656
  3300	     0.67752	     0.00624
  3350	     0.63250	     0.00594
  3400	     0.58883	     0.00565
  3450	     0.54895	     0.00537
  3500	     0.51186	     0.00512
  3550	     0.47641	     0.00487
  3600	     0.44586	     0.00464
  3650	     0.41555	     0.00442
  3700	     0.38774	     0.00421
  3750	     0.36222	     0.00402
  3800	     0.33839	     0.00383
  3850	     0.31563	     0.00366
  3900	     0.29517	     0.00349
  3950	     0.27572	     0.00333
  4000	     0.25742	     0.00318
  4050	     0.24034	     0.00303
  4100	     0.22495	     0.00290
  4150	     0.21033	     0.00277
  4200	     0.19640	     0.00265
  4250	     0.18397	     0.00253
  4300	     0.17202	     0.00242
  4350	     0.16112	     0.00231
  4400	     0.15087	     0.00221
  4450	     0.14092	     0.00212
  4500	     0.13189	     0.00202
  4550	     0.12410	     0.00194
  4600	     0.11592	     0.00186
  4650	     0.10852	     0.00178
  4700	     0.10133	     0.00170
  4750	     0.09480	     0.00163
  4800	     0.08873	     0.00156
  4850	     0.08332	     0.00149
  4900	     0.07789	     0.00143
  4950	     0.07276	     0.00137
# extra	     0.01884
=============
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 26.916883 seconds
# 371.514042 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20609.28369	    88.48555
    50	  3310.79715	    13.40021
   100	  1348.80315	     5.18981
   150	   749.37938	     2.77130
   200	   486.67671	     1.73891
   250	   344.51332	     1.19759
   300	   257.80145	     0.87677
   350	   201.24301	     0.67141
   400	   161.55874	     0.53082
   450	   132.45861	     0.43005
   500	   110.62431	     0.35558
   550	    93.65306	     0.29872
   600	    80.10593	     0.25416
   650	    69.21415	     0.21875
   700	    60.29185	     0.19009
   750	    52.75195	     0.16634
   800	    46.47621	     0.14667
   850	    41.17709	     0.13017
   900	    36.57588	     0.11606
   950	    32.63254	     0.10401
  1000	    29.22061	     0.09363
  1050	    26.25478	     0.08463
  1100	    23.63791	     0.07673
  1150	    21.32752	     0.06979
  1200	    19.29944	     0.06369
  1250	    17.48144	     0.05824
  1300	    15.87772	     0.05342
  1350	    14.44583	     0.04910
  1400	    13.17390	     0.04525
  1450	    12.01804	     0.04176
  1500	    10.96327	     0.03858
  1550	    10.02759	     0.03573
  1600	     9.18543	     0.03315
  1650	     8.41355	     0.03078
  1700	     7.72173	     0.02864
  1750	     7.10442	     0.02670
  1800	     6.53039	     0.02490
  1850	     6.01346	     0.02326
  1900	     5.53644	     0.02174
  1950	     5.09464	     0.02033
  2000	     4.70529	     0.01905
  2050	     4.33771	     0.01785
  2100	     4.00489	     0.01675
  2150	     3.69499	     0.01572
  2200	     3.41600	     0.01478
  2250	     3.16079	     0.01391
  2300	     2.92084	     0.01308
  2350	     2.70844	     0.01233
  2400	     2.50907	     0.01163
  2450	     2.32145	     0.01096
  2500	     2.15489	     0.01035
  2550	     1.99614	     0.00977
  2600	     1.85269	     0.00923
  2650	     1.72116	     0.00873
  2700	     1.59657	     0.00826
  2750	     1.48411	     0.00782
  2800	     1.37925	     0.00740
  2850	     1.27990	     0.00701
  2900	     1.19156	     0.00665
  2950	     1.10723	     0.00630
  3000	     1.03041	     0.00598
  3050	     0.95872	     0.00567
  3100	     0.89169	     0.00538
  3150	     0.82967	     0.00511
  3200	     0.77354	     0.00486
  3250	     0.71942	     0.00462
  3300	     0.67117	     0.00439
  3350	     0.62566	     0.00418
  3400	     0.58373	     0.00398
  3450	     0.54392	     0.00378
  3500	     0.50748	     0.00360
  3550	     0.47282	     0.00343
  3600	     0.44282	     0.00327
  3650	     0.41290	     0.00312
  3700	     0.38520	     0.00297
  3750	     0.36033	     0.00283
  3800	     0.33657	     0.00270
  3850	     0.31396	     0.00258
  3900	     0.29271	     0.00246
  3950	     0.27358	     0.00235
