GCC - RNG
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =   100000
#
# 0.461085 seconds
# 216.879977 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  3900	     0.29480	     0.00069
  3950	     0.27500	     0.00065
  4000	     0.25655	     0.00061
  4050	     0.24109	     0.00058
  4100	     0.22563	     0.00055
  4150	     0.21055	     0.00052
  4200	     0.19620	     0.00050
  4250	     0.18372	     0.00047
  4300	     0.17104	     0.00045
  4350	     0.15913	     0.00042
  4400	     0.14975	     0.00040
  4450	     0.14024	     0.00038
  4500	     0.13089	     0.00036
  4550	     0.12348	     0.00035
  4600	     0.11491	     0.00033
  4650	     0.10685	     0.00031
  4700	     0.10038	     0.00029
  4750	     0.09362	     0.00028
  4800	     0.08758	     0.00026
  4850	     0.08175	     0.00025
  4900	     0.07715	     0.00024
  4950	     0.07260	     0.00023
# extra	     0.02213
==========================
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 45.072840 seconds
# 221.863099 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20592.39404	    17.47837
    50	  3316.53097	     2.57847
   100	  1350.07494	     0.97223
   150	   750.95920	     0.50711
   200	   485.55608	     0.31028
   250	   343.97908	     0.20902
   300	   258.20847	     0.14995
   350	   201.73849	     0.11245
   400	   161.91428	     0.08711
   450	   132.96030	     0.06921
   500	   110.99698	     0.05612
   550	    94.06530	     0.04629
   600	    80.41033	     0.03868
   650	    69.46026	     0.03271
   700	    60.46685	     0.02794
   750	    52.94351	     0.02407
   800	    46.64141	     0.02090
   850	    41.28788	     0.01826
   900	    36.72629	     0.01606
   950	    32.75027	     0.01420
  1000	    29.32369	     0.01261
  1050	    26.34145	     0.01126
  1100	    23.70497	     0.01008
  1150	    21.38697	     0.00906
  1200	    19.36122	     0.00818
  1250	    17.56678	     0.00741
  1300	    15.93460	     0.00672
  1350	    14.49356	     0.00612
  1400	    13.19638	     0.00558
  1450	    12.04239	     0.00510
  1500	    11.00158	     0.00467
  1550	    10.05017	     0.00429
  1600	     9.20274	     0.00394
  1650	     8.43947	     0.00363
  1700	     7.74338	     0.00335
  1750	     7.11169	     0.00310
  1800	     6.54550	     0.00287
  1850	     6.01553	     0.00265
  1900	     5.54168	     0.00246
  1950	     5.10002	     0.00229
  2000	     4.69945	     0.00213
  2050	     4.33279	     0.00198
  2100	     3.99954	     0.00185
  2150	     3.69420	     0.00172
  2200	     3.41557	     0.00161
  2250	     3.15507	     0.00151
  2300	     2.91826	     0.00141
  2350	     2.70200	     0.00132
  2400	     2.49888	     0.00124
  2450	     2.31606	     0.00116
  2500	     2.14703	     0.00109
  2550	     1.99196	     0.00102
  2600	     1.84775	     0.00096
  2650	     1.71408	     0.00090
  2700	     1.59036	     0.00085
  2750	     1.47635	     0.00080
  2800	     1.37131	     0.00075
  2850	     1.27530	     0.00071
  2900	     1.18436	     0.00067
  2950	     1.10124	     0.00063
  3000	     1.02585	     0.00059
  3050	     0.95223	     0.00056
  3100	     0.88636	     0.00053
  3150	     0.82538	     0.00050
  3200	     0.76846	     0.00047
  3250	     0.71444	     0.00044
  3300	     0.66586	     0.00042
  3350	     0.62105	     0.00040
  3400	     0.57883	     0.00037
  3450	     0.53960	     0.00035
  3500	     0.50319	     0.00033
  3550	     0.46952	     0.00032
  3600	     0.43699	     0.00030
  3650	     0.40889	     0.00028
  3700	     0.38202	     0.00027
  3750	     0.35637	     0.00025
  3800	     0.33278	     0.00024
  3850	     0.31075	     0.00023
  3900	     0.29014	     0.00022
  3950	     0.27064	     0.00020
  4000	     0.25315	     0.00019
  4050	     0.23664	     0.00018
  4100	     0.22152	     0.00018
  4150	     0.20740	     0.00017
  4200	     0.19337	     0.00016
  4250	     0.18100	     0.00015
  4300	     0.16904	     0.00014
  4350	     0.15844	     0.00013
  4400	     0.14797	     0.00013
  4450	     0.13863	     0.00012
  4500	     0.12964	     0.00011
  4550	     0.12146	     0.00011
  4600	     0.11368	     0.00010
  4650	     0.10631	     0.00010
  4700	     0.09970	     0.00009
  4750	     0.09327	     0.00009
  4800	     0.08743	     0.00008
  4850	     0.08187	     0.00008
  4900	     0.07675	     0.00008
  4950	     0.07186	     0.00007
# extra	     0.01597
==========================
GCC - MT
# (https://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =   100000
#
# 0.352101 seconds
# 284.009256 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20521.31250	   175.91696
    50	  3264.66378	    25.89639
   100	  1317.58409	     9.72868
   150	   736.24916	     5.08169
   200	   487.81362	     3.13481
   250	   344.89366	     2.10343
   300	   258.45182	     1.50662
   350	   199.51806	     1.12264
   400	   161.15575	     0.87156
   450	   133.00908	     0.69265
   500	   110.31097	     0.55961
   550	    93.88266	     0.46172
   600	    80.50725	     0.38589
   650	    69.60946	     0.32609
   700	    60.59648	     0.27856
   750	    52.97049	     0.23949
   800	    46.42413	     0.20782
   850	    41.03496	     0.18142
   900	    36.57198	     0.15991
   950	    32.72446	     0.14128
  1000	    29.30450	     0.12560
  1050	    26.25671	     0.11209
  1100	    23.71466	     0.10067
  1150	    21.45509	     0.09016
  1200	    19.34953	     0.08131
  1250	    17.82697	     0.07391
  1300	    15.92818	     0.06677
  1350	    14.59351	     0.06087
  1400	    13.36377	     0.05583
  1450	    11.99082	     0.05079
  1500	    10.93182	     0.04628
  1550	    10.15954	     0.04289
  1600	     9.19602	     0.03937
  1650	     8.41066	     0.03619
  1700	     7.81005	     0.03359
  1750	     7.16879	     0.03105
  1800	     6.53685	     0.02853
  1850	     6.01292	     0.02653
  1900	     5.61382	     0.02483
  1950	     5.12868	     0.02295
  2000	     4.76947	     0.02142
  2050	     4.41230	     0.02006
  2100	     4.04216	     0.01862
  2150	     3.75662	     0.01742
  2200	     3.44481	     0.01619
  2250	     3.21577	     0.01520
  2300	     2.94304	     0.01405
  2350	     2.73174	     0.01317
  2400	     2.55351	     0.01244
  2450	     2.36528	     0.01172
  2500	     2.18655	     0.01096
  2550	     2.04205	     0.01033
  2600	     1.88468	     0.00968
  2650	     1.73302	     0.00901
  2700	     1.63640	     0.00858
  2750	     1.48803	     0.00800
  2800	     1.38643	     0.00751
  2850	     1.30156	     0.00709
  2900	     1.20296	     0.00663
  2950	     1.13625	     0.00634
  3000	     1.04382	     0.00592
  3050	     0.98015	     0.00561
  3100	     0.91076	     0.00526
